# 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27
# compound structure atom shift_high-low shift_low CN(X) no_HCH no_HYH no_HYC no_HYN no_HYO dist_HC shift_low_neighbor_C shielding_dia shielding_para span skew asymmetry anisotropy at_charge_mull at_charge_loew orb_charge_mull_s orb_charge_mull_p orb_charge_loew_s orb_charge_loew_p BO_loew BO_mayer mayer_VA
001 08 11 -0.31566005693042953 4.391916666666656 2.001470884892844 1 0 1 0 0 1.153743934175196 75.81974999999998 30.445 -3.244 12.099 0.9517315480618236 0.03664352045511562 11.953000000000003 0.076179 0.062556 0.878983 0.043428 0.81253 0.111786 0.9665 1.1642 1.0283
001 09 3 -0.17025555642422674 -0.06908333333334227 3.858250298614019 3 2 1 0 0 1.01533497894782 34.39974999999998 31.924 -0.262 8.120999999999999 0.7505233345647088 0.19955348348545499 7.6145 0.022057 -0.004825 0.9241 0.050844 0.823602 0.155756 1.0159 1.0018 1.019
001 09 4 -0.18830718507008726 -0.3490833333333434 3.858250298614019 3 2 1 0 0 0.9848896077213019 34.39974999999998 32.941 -0.999 7.104000000000003 0.10726351351351253 0.8619189997281855 5.518500000000003 0.009578 -0.022876 0.935582 0.051747 0.828195 0.16535 1.0425 1.0109 1.0355
001 09 5 -0.1891330159415041 3.861916666666655 3.858250298614019 3 2 1 0 0 1.1647195309174951 34.39974999999998 26.928 0.803 8.448999999999998 0.5024263226417326 0.42619626926196286 7.397999999999996 0.058348 0.057157 0.897519 0.042077 0.820857 0.108401 0.9319 0.9951 1.0072
001 09 7 -0.7307546418184288 7.103916666666656 2.9538308124806596 1 0 2 0 0 1.0332673147820508 172.66575 34.757 -10.268 10.125 -0.14567901234567915 1.2041522491349483 7.224999999999998 0.052224 -0.00095 0.89752 0.047671 0.82576 0.152391 0.9995 1.0338 1.0329
001 09 9 -0.1672190561590483 4.465916666666658 3.0449911693212184 1 0 2 0 0 1.0097963399505365 111.19174999999998 33.914 -6.788 7.762999999999998 0.5501739018420712 0.3801161103047892 6.890000000000001 0.013508 0.017957 0.936668 0.047036 0.80307 0.152809 0.9396 1.0638 1.0277
001 09 11 -0.6296597354102964 5.531916666666657 2.0145093848734827 1 0 1 0 0 1.1397860309851753 100.15574999999998 30.315 -4.253 8.596 0.891810144253141 0.08339809888204697 8.363500000000002 0.092756 0.055122 0.860091 0.045569 0.81 0.12057 0.9848 1.1126 1.0266
002 00 5 -0.05568520065360971 2.1529166666666555 4.212564560926027 2 1 2 0 0 1.0949794303995304 27.909750000000003 30.959 -1.519 7.318000000000005 0.9177370866356923 0.06299267527031778 7.167500000000004 0.011584 0.023368 0.937765 0.047994 0.827861 0.130259 0.9457 1.0107 1.0382
002 00 6 -0.027097478650116358 1.7939166666666573 4.212564560926027 2 1 2 0 0 1.0941576172311418 27.909750000000003 29.863 -0.064 10.579999999999998 0.9351606805293012 0.049430753710909374 10.408499999999997 0.034466 0.013771 0.916635 0.0463 0.83853 0.129542 0.9639 1.0022 1.0205
002 00 7 -0.05468520065361204 2.1529166666666555 4.2125644973499226 2 1 2 0 0 1.0949795144419323 27.909750000000003 30.959 -1.519 7.318000000000005 0.9177370866356923 0.06299267527031778 7.167500000000004 0.011584 0.023368 0.937765 0.047993 0.827861 0.130259 0.9457 1.0107 1.0382
002 00 8 -0.027097478650116358 1.7939166666666573 4.2125644973499226 2 1 2 0 0 1.0941575876977 27.909750000000003 29.863 -0.064 10.579999999999998 0.9351606805293012 0.049430753710909374 10.408499999999997 0.034467 0.013771 0.916634 0.0463 0.83853 0.129542 0.9639 1.0022 1.0205
002 00 9 -0.026097478650115136 1.7939166666666573 4.212564566784915 2 1 2 0 0 1.094157808075348 27.909750000000003 29.863 -0.064 10.579999999999998 0.9351606805293012 0.049430753710909374 10.408499999999997 0.034466 0.013771 0.916635 0.0463 0.83853 0.129542 0.9639 1.0022 1.0205
002 00 10 -0.05468520065361204 2.1529166666666555 4.212564566784915 2 1 2 0 0 1.0949792342279463 27.909750000000003 30.959 -1.519 7.318000000000005 0.9177370866356923 0.06299267527031778 7.167500000000004 0.011584 0.023368 0.937765 0.047994 0.827861 0.130259 0.9457 1.0107 1.0382
002 00 11 -0.05468520065361204 2.1529166666666555 4.212564508675041 2 1 2 0 0 1.0949792953483366 27.909750000000003 30.959 -1.519 7.318000000000005 0.9177370866356923 0.06299267527031778 7.167500000000004 0.011583 0.023368 0.937766 0.047994 0.827861 0.130259 0.9457 1.0107 1.0382
002 00 12 -0.027097478650116358 1.7939166666666573 4.212564508675041 2 1 2 0 0 1.0941577842795298 27.909750000000003 29.863 -0.064 10.579999999999998 0.9351606805293012 0.049430753710909374 10.408499999999997 0.034466 0.013771 0.916635 0.0463 0.83853 0.129542 0.9639 1.0022 1.0205
002 01 5 -0.06436080020712964 2.233916666666655 4.206569497836989 2 1 2 0 0 1.1026885457076854 26.42675 30.822 -1.463 7.498999999999999 0.8866515535404728 0.08749056474301811 7.286499999999997 0.007671 0.026378 0.942073 0.047628 0.827711 0.127929 0.9378 1.0091 1.0365
002 01 6 -0.024009937380963464 1.3419166666666555 4.206569497836989 2 1 2 0 0 1.0771299260399045 26.42675 30.299 -0.049 10.736000000000004 0.9601341281669147 0.030200395145357342 10.629000000000005 0.031029 0.007826 0.9189 0.047381 0.837444 0.135224 0.9714 1.0025 1.0226
002 01 7 -0.0415534073361421 1.6749166666666575 4.193722268789637 2 1 2 0 0 1.0764163616399514 26.34975 31.442 -1.524 7.433 0.9007130364590337 0.07636062633648334 7.2485 0.010404 0.01669 0.937833 0.04902 0.826659 0.136703 0.9571 1.0121 1.0411
002 01 8 -0.016877775245013993 1.3069166666666554 4.193722268789637 2 1 2 0 0 1.0705621597639392 26.34975 30.594 -0.308 10.642000000000003 0.9291486562676194 0.05409671401922784 10.453500000000005 0.034957 0.006233 0.914775 0.047559 0.836375 0.137381 0.9772 1.0051 1.0214
002 01 9 -0.019421829144079084 1.5339166666666557 4.20170916776108 2 1 2 0 0 1.0830713894071065 27.415750000000003 30.145 -0.086 10.617999999999999 0.9453757769824818 0.04153537668289927 10.472999999999999 0.03701 0.009882 0.913378 0.046962 0.837854 0.133299 0.9718 1.0017 1.0209
002 01 10 -0.05222903795657885 1.8689166666666566 4.20170916776108 2 1 2 0 0 1.083263674258105 27.415750000000003 31.397 -1.673 7.252999999999997 0.9296842685785185 0.053680443477650476 7.125499999999995 0.008222 0.018731 0.940232 0.048823 0.826969 0.134836 0.9536 1.0128 1.0396
002 01 11 -0.06677312608386288 2.2999166666666575 4.196646634918876 2 1 2 0 0 1.1046395958289066 27.120749999999987 30.697 -1.404 7.437000000000001 0.8953879252386736 0.08056610286503271 7.2425 0.008263 0.02594 0.941593 0.047525 0.828586 0.127645 0.9387 1.0083 1.0358
002 01 12 -0.027097765009855834 1.5849166666666576 4.196646634918876 2 1 2 0 0 1.0892234846178355 27.120749999999987 30.002 0.005 10.760000000000002 0.9459107806691449 0.041122992133401946 10.614500000000003 0.031293 0.011948 0.919412 0.046664 0.838373 0.131124 0.9654 1.0022 1.0213
002 02 5 -0.047246674377387166 1.7949166666666585 4.235919941009377 2 1 2 0 0 1.065491454736799 30.914749999999998 31.588 -1.790 7.024999999999999 0.8864056939501782 0.08768588381803556 6.825499999999998 0.016132 0.011566 0.931612 0.049454 0.827479 0.140115 0.9687 1.0145 1.0424
002 02 6 -0.046579935468543 2.915916666666657 4.235919941009377 2 1 2 0 0 1.1481642695137877 30.914749999999998 28.522 0.155 10.558999999999997 0.9018846481674403 0.07543689320388362 10.299999999999997 0.03538 0.028096 0.919395 0.042894 0.843507 0.113746 0.9385 1.0002 1.0163
002 02 7 -0.04968526702042908 2.223916666666657 4.215316037531586 2 1 2 0 0 1.091464674718481 30.284750000000003 30.913 -1.544 7.0290000000000035 0.9908948641342997 0.006844431769570797 7.013000000000005 0.021464 0.022476 0.927978 0.047894 0.828261 0.130571 0.9532 1.013 1.0373
002 02 8 -0.0429485200084585 2.468916666666658 4.215316037531586 2 1 2 0 0 1.1254012102816533 30.284750000000003 29.064 0.060 10.537000000000003 0.8489133529467595 0.11776309300719981 10.139000000000003 0.033274 0.02184 0.919648 0.044628 0.841059 0.121046 0.9508 1.0019 1.019
002 02 9 -0.04840446507040497 2.2599166666666584 4.247003363317451 2 1 2 0 0 1.1219614217188532 27.009749999999997 29.185 0.148 10.747000000000003 0.9121615334511954 0.06735800589858261 10.511000000000003 0.022928 0.021857 0.929296 0.045271 0.839626 0.122183 0.9435 0.9997 1.0198
002 02 10 -0.04879044635331553 1.6159166666666565 4.247003363317451 2 1 2 0 0 1.0659868460329425 27.009749999999997 31.645 -1.669 7.292999999999996 0.9558480734951319 0.03348353552859573 7.212499999999999 0.011671 0.014286 0.935727 0.049779 0.825014 0.139843 0.961 1.011 1.0417
002 02 11 -0.04724638153139793 1.4619166666666565 4.226386421741981 2 1 2 0 0 1.0601015997726728 25.281749999999988 31.755 -1.624 7.41 0.872874493927125 0.09847376123771691 7.174500000000002 0.010786 0.014287 0.93667 0.049704 0.823679 0.140637 0.9605 1.0137 1.0429
